EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
36634,Dawson,Pollard,03-Feb-23,16-Apr-23,Area Sales Manager,Crystal Garcia,dawson.pollard@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Resignation,Simply class career vote.,IT/IS,Field Operations,02-11-1959,MA,Technician,Male,59192,Hispanic,Widowed,Fully Meets,3
36635,Alma,Pennington,14-Jan-22,,BI Developer,Mary Lewis,alma.pennington@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Unk,,IT/IS,Field Operations,06-08-1970,MA,Driller,Female,40731,Black,Widowed,Fully Meets,3
36636,Susan,Good,23-Jun-23,10-Jul-23,Production Technician II,Mary Blackwell,susan.good@bilearner.com,PL,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,Too former relationship risk.,Production       ,Field Operations,02-08-1992,MA,Splicer,Female,1886,White,Divorced,Fully Meets,3
36637,Leia,Mccann,09-Jan-20,,Production Technician I,Rebecca Conway,leia.mccann@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Finance & Accounting,01-02-1985,MA,Director,Female,74346,White,Widowed,Fully Meets,3
36638,Jasper,Harrison,02-Oct-22,11-Oct-22,IT Support,Lindsey Osborne,jasper.harrison@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Voluntary,Forget budget now window.,IT/IS,Fielders,24-05-1963,MA,Engineer,Male,18837,Black,Widowed,PIP,3
36639,Danielle,Blanchard,07-Dec-22,08-Jun-23,Production Technician I,Natalie Hogan,danielle.blanchard@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Beat hand ready reason development else doctor.,Production       ,Field Operations,18-03-1997,MA,Foreman,Female,89536,Other,Married,Fully Meets,5
36640,Rubi,Shields,15-Oct-20,,Area Sales Manager,Martin Shelton,rubi.shields@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Unk,,Sales,Field Operations,12-06-1949,TN,Splicer,Male,80307,Asian,Single,Fully Meets,2
36641,Kole,Quinn,31-Dec-22,13-Jul-23,Shared Services Manager,Jermaine Weaver,kole.quinn@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Retirement,I back place no three offer economic.,Software Engineering,Catv,13-07-1953,MA,Clerk,Male,2562,Other,Single,Fully Meets,3
36642,Branden,Ali,19-Apr-19,,Administrative Assistant,Gregory Hill,branden.ali@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Sales,Field Operations,06-09-1959,MA,Controller,Female,11623,Black,Married,Fully Meets,5
36643,Kyler,Morales,26-Feb-19,26-Jul-19,Senior BI Developer,Tracy Price,kyler.morales@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Voluntary,Alone education career how difficult worry.,Admin Offices,Yard (Material Handling),20-01-1942,MA,Administrative,Male,56249,Black,Widowed,Fully Meets,3
36644,Barrett,Sosa,30-Aug-19,,Production Technician I,Jerome Adams,barrett.sosa@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Aerial,15-03-1959,MA,Lineman,Female,87892,White,Divorced,Fully Meets,4
36645,Nader,Barton,04-Mar-23,,Production Technician I,Debra Garcia,nader.barton@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,02-09-1966,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4
36646,Stephanie,Briggs,23-Feb-19,,Production Technician I,Scott Davis,stephanie.briggs@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,07-05-1965,MA,Laborer,Male,81819,Other,Widowed,Fully Meets,5
36647,Evangeline,Downs,13-Feb-23,03-Mar-23,Production Technician II,Joseph Smith,evangeline.downs@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Hour range a country focus.,Production       ,Yard (Material Handling),19-01-1959,MA,Shop,Female,36785,Asian,Single,Needs Improvement,3
36648,Hadley,Benson,13-Nov-19,,Production Technician II,Sean Jones,hadley.benson@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,09-09-1987,MA,Laborer,Female,36134,Asian,Widowed,Fully Meets,3
36649,Daniel,Griffin,19-Sep-20,20-Feb-23,Production Technician I,Evelyn Diaz,daniel.griffin@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Retirement,American quickly treatment.,Production       ,General - Con,18-09-1943,MA,Technician,Female,56136,Black,Widowed,Fully Meets,3
36650,Harley,Abbott,26-Apr-20,,Production Technician I,Brenda Johnson,harley.abbott@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Sga,16-11-1951,MA,Foreman,Female,95232,Asian,Widowed,Fully Meets,3
36651,Caden,Taylor,22-Apr-21,,Production Technician II,Jonathan Williams,caden.taylor@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Executive,10-12-1948,MA,Director,Female,93541,White,Divorced,Fully Meets,4
36652,Timothy,Goodwin,29-Nov-18,09-Mar-23,Production Manager,Tyler Galvan,timothy.goodwin@bilearner.com,MSC,Terminated for Cause,Contract,Zone A,Temporary,Involuntary,Station today affect many know.,Production       ,Engineers,25-08-1953,MA,Technician,Female,43609,Black,Married,Fully Meets,1
36653,Nore,Sadki,01-Jan-19,,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,15-10-1946,MA,Driver,Male,2148,Black,Widowed,PIP,4
36654,Alejandra,Barnes,26-Sep-18,15-Oct-19,Production Technician I,Yolanda Sanders,alejandra.barnes@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Until factor claim chance.,Production       ,Field Operations,26-10-1986,MA,Laborer,Female,50499,White,Single,Fully Meets,3
36655,Van,Griffin,13-Feb-23,,Production Technician II,Elizabeth Brown,van.griffin@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Eng,29-12-1982,MA,Project Manager,Male,80760,Hispanic,Widowed,Fully Meets,4
36656,Terrell,Hanna,22-Jun-20,,Production Technician II,Blake Proctor,terrell.hanna@bilearner.com,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,17-05-1993,MA,Laborer,Female,45637,Hispanic,Divorced,Exceeds,2
36657,Rylan,Key,09-Jan-19,,Area Sales Manager,Lisa Johnson,rylan.key@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,,Sales,Project Management - Con,03-11-1950,ID,Coordinator,Male,33659,Hispanic,Single,Fully Meets,5
36658,Lilianna,Lynn,04-Apr-23,,Production Technician II,Jennifer Campos,lilianna.lynn@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Finance & Accounting,10-04-1972,MA,Administration,Male,66491,Asian,Single,Needs Improvement,3
36659,Amaya,Hicks,29-Aug-20,,Area Sales Manager,Michael Wilkins,amaya.hicks@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Sales,Field Operations,24-07-1943,IN,Groundman,Male,72324,Hispanic,Widowed,Fully Meets,1
36660,Shana,Petingill,08-Dec-18,11-Jun-22,Production Technician II,Lisa Peters,shana.petingill@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Involuntary,President TV note reach bad.,Production       ,Field Operations,30-03-1977,MA,Construction Manager,Female,2050,Other,Single,Exceeds,3
36661,Cortez,Murillo,15-Jul-19,01-Jun-21,Database Administrator,Stuart White,cortez.murillo@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Resignation,Or break sea say owner. Often guy local.,IT/IS,Wireline Construction,08-12-1946,MA,Project Manager,Female,95641,Black,Widowed,Exceeds,3
36662,Jorge,Pineda,26-Aug-22,,Production Technician I,Michael Avery,jorge.pineda@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Engineers,29-01-1973,MA,Project Manager,Female,12948,Black,Single,Fully Meets,3
36663,Luciana,Gill,24-Jul-23,29-Jul-23,Software Engineer,Mary Thomas,luciana.gill@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,Open several spring mouth.,Software Engineering,Executive,21-05-1951,MA,Manager,Male,10274,Black,Widowed,Fully Meets,2
36664,Jaylen,Butler,20-Mar-21,18-Feb-23,Production Technician I,Eric Young,jaylen.butler@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,Administration field require.,Production       ,Splicing,10-07-1944,MA,Intern,Male,32946,Asian,Single,Fully Meets,4
36665,Joanne,Handschiegl,01-Jun-22,,Production Technician I,Wanda Ross DDS,joanne.handschiegl@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,18-02-1954,MA,Technician,Female,2127,Asian,Divorced,Exceeds,4
36666,Braedon,Welch,26-May-22,05-Oct-22,IT Director,Angela Mcdonald,braedon.welch@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Resignation,Follow fact investment.,IT/IS,Field Operations,31-01-1989,MA,Tower Hand,Male,10930,Other,Married,Fully Meets,1
36667,Jacey,Reyes,04-Feb-19,17-Apr-23,Production Technician I,Donald Powell,jacey.reyes@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Voluntary,Provide late phone school score sound growth.,Production       ,Splicing,18-09-1969,MA,Splicer,Male,44907,Black,Divorced,Exceeds,5
36668,Makaila,Pham,29-May-23,23-Jul-23,Production Technician II,Tamara Bailey,makaila.pham@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Fast light home sign build not.,Production       ,Project Management - Con,09-07-1983,MA,Manager,Male,59596,Other,Divorced,Fully Meets,5
36669,Khalil,Mendez,20-Jan-20,,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,07-05-1949,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4
36670,Mila,Poole,13-May-23,,Production Manager,Erin Abbott,mila.poole@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Underground,22-09-1988,MA,Laborer,Male,70878,Other,Widowed,Fully Meets,1
36671,Caiden,Lam,21-Jul-20,18-Aug-21,IT Support,Scott Thomas,caiden.lam@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Resignation,End trouble tonight amount page reach debate.,IT/IS,Wireline Construction,17-07-1998,MA,Laborer,Female,77955,Hispanic,Widowed,Exceeds,4
36672,Courtney E,Wallace,10-Jul-23,,Production Manager,Danielle Graham,courtney e.wallace@bilearner.com,TNS,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Project Management - Con,21-11-1982,MA,Project Manager,Female,2478,White,Divorced,Fully Meets,1
36673,Madisyn,Andrews,16-Jun-22,,Production Technician I,Thomas Jones,madisyn.andrews@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,24-06-1986,MA,Laborer,Male,42213,Black,Married,Fully Meets,3
36674,Jayson,Bright,16-Jun-22,,Production Technician I,Hannah Bailey,jayson.bright@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,24-07-1953,MA,Laborer,Female,93320,Hispanic,Single,Fully Meets,3
36675,Donavan,Kennedy,22-Feb-19,,Production Technician I,Julia Davis,donavan.kennedy@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Engineers,21-05-1949,MA,Engineer,Female,75205,Black,Single,Fully Meets,2
36676,Carly,Figueroa,25-Apr-21,12-Dec-22,Production Technician I,Jesse Farmer,carly.figueroa@bilearner.com,BPC,Future Start,Part-Time,Zone A,Full-Time,Retirement,Concern expect add skill.,Production       ,Engineers,20-04-1998,MA,Director,Male,67909,White,Single,Exceeds,1
36677,Taniyah,Mcmillan,10-Jul-23,,Senior BI Developer,Eric Mcclain,taniyah.mcmillan@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,,Admin Offices,Aerial,07-09-1947,MA,Laborer,Male,35842,Black,Single,Fully Meets,3
36678,Dylan,Livingston,16-Apr-19,31-Jul-21,IT Support,David Rose PhD,dylan.livingston@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Resignation,Significant issue rich air race.,IT/IS,Project Management - Con,19-09-1952,MA,Manager,Female,93829,Asian,Single,Fully Meets,4
36679,Denise,Mccullough,09-May-22,03-Jan-23,Production Technician I,Austin Brown,denise.mccullough@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Retirement,Herself Mr office bed.,Production       ,Field Operations,19-09-1978,MA,Driller,Female,71922,White,Widowed,Needs Improvement,2
36680,Angelina,Peck,06-Jun-19,,Production Technician II,Michele Riddle,angelina.peck@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,05-03-1942,PA,Engineer,Female,19068,Asian,Married,Fully Meets,3
36681,Kristopher,Owen,11-Feb-20,,Production Technician II,Darryl Scott,kristopher.owen@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,28-01-1976,MA,Clerk,Male,84422,White,Divorced,Fully Meets,3
36682,Clayton,Mccormick,03-Jul-22,10-Jan-23,Area Sales Manager,Stephanie Duke,clayton.mccormick@bilearner.com,MSC,Future Start,Contract,Zone B,Temporary,Retirement,Surface vote old picture.,Sales,General - Con,29-01-1967,TX,Foreman,Male,72264,Hispanic,Single,Fully Meets,2
36683,Ally,Zhang,13-Feb-19,,Production Technician I,Ashley Williamson,ally.zhang@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,06-07-1979,MA,Technician,Male,74447,Other,Married,Fully Meets,3
36684,Katelyn,Brown,15-Apr-22,10-Oct-22,Area Sales Manager,Deborah Stephens,katelyn.brown@bilearner.com,EW,Active,Full-Time,Zone A,Temporary,Voluntary,Likely debate ever college strategy way can.,Sales,Wireline Construction,24-12-1966,TN,Clerical,Male,60277,Black,Divorced,Fully Meets,5
36685,Annalise,Olsen,28-Nov-22,,Area Sales Manager,Brianna Johnson,annalise.olsen@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,General - Con,20-08-1992,AL,Foreman,Male,95876,White,Married,Fully Meets,4
36686,Mason,Ellis,07-Jun-19,,Sr. Accountant,Ana Henry,mason.ellis@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Admin Offices,Field Operations,16-03-1968,MA,Supervisor,Female,27614,White,Widowed,Exceeds,3
36687,Valery,Holder,11-Jul-19,04-May-21,Production Technician I,Crystal Nelson,valery.holder@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Involuntary,Daughter know consider.,Production       ,Field Operations,16-07-1961,MA,Laborer,Male,43421,Black,Married,Fully Meets,3
36688,Anaya,Preston,14-Dec-18,11-Feb-23,Sr. Network Engineer,Denise Oconnor,anaya.preston@bilearner.com,PL,Leave of Absence,Part-Time,Zone C,Temporary,Retirement,Cut during return could hit view born present.,IT/IS,General - Con,11-07-1948,CT,Lineman,Male,83611,Asian,Single,Fully Meets,3
36689,Kristie,Nowlan,31-May-19,,Production Technician II,Jessica Klein,kristie.nowlan@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,04-03-1971,MA,Technician,Female,1040,Other,Widowed,Fully Meets,3
36690,Amari,Christian,08-May-21,,Production Technician II,Mary Stokes,amari.christian@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Con,11-11-2000,MA,Foreman,Female,30912,Black,Widowed,Fully Meets,3
36691,Shakira,Perry,08-Oct-20,04-Dec-22,Production Technician I,Mark Jacobs,shakira.perry@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Others suggest generation budget large west real.,Production       ,General - Con,11-10-1948,MA,Technician,Female,2176,Hispanic,Single,Fully Meets,3
36692,Allison,Lydon,17-Jan-21,08-Jun-21,Production Technician I,Derek Vargas,allison.lydon@bilearner.com,MSC,Leave of Absence,Full-Time,Zone A,Part-Time,Retirement,Indicate mother account loss really past.,Production       ,General - Con,10-02-1975,MA,Foreman,Female,2122,White,Single,Fully Meets,3
36693,Mayra,Moss,15-Sep-21,10-Nov-21,Production Technician I,George Doyle,mayra.moss@bilearner.com,EW,Active,Contract,Zone C,Temporary,Resignation,Family identify bar modern. Yeah article rest.,Production       ,Project Management - Con,16-05-1964,MA,Manager,Male,84074,Asian,Single,Fully Meets,3
36694,Troy,Todd,01-Jun-21,,Sales Manager,Elizabeth Romero,troy.todd@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Unk,,IT/IS,Aerial,29-12-1970,MA,Foreman,Female,65125,Black,Married,Fully Meets,3
36695,Dean,Little,18-Nov-19,,Area Sales Manager,Elaine Johnson,dean.little@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Field Operations,21-07-1969,ID,Laborer,Male,25528,White,Single,Fully Meets,4
36696,Eden,Dalton,02-Mar-21,,Production Technician I,Jesse Hall,eden.dalton@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Yard (Material Handling),19-08-1981,MA,Supervisor,Male,1901,Black,Divorced,Fully Meets,1
36697,Marisol,Alvarez,03-Oct-19,25-Aug-21,Administrative Assistant,Joshua Brown,marisol.alvarez@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Retirement,Environment state tax sound stop group doctor.,Sales,Billable Consultants,08-10-1965,WA,Engineer,Female,9760,Other,Widowed,Fully Meets,2
36698,Layton,Goodwin,05-May-19,11-Jan-22,Production Technician I,Dana Parker,layton.goodwin@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Voluntary,Customer make camera truth.,Production       ,Engineers,12-07-1999,MA,Engineer,Female,8666,Asian,Married,Fully Meets,3
36699,Brenda,Boone,06-Oct-22,,Production Technician II,Howard Ryan,brenda.boone@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Eng,20-03-1949,MA,Administrative,Female,24028,Asian,Single,Fully Meets,2
36700,Adam,Meza,12-Mar-23,,Production Technician II,Joshua Peters,adam.meza@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Fielders,09-01-1969,MA,Engineer,Female,18316,Other,Single,Fully Meets,5
36701,Colt,Kemp,20-Oct-20,,Production Technician I,Jonathan Jones,colt.kemp@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Finance & Accounting,17-03-1980,MA,Controller,Male,18410,White,Widowed,Fully Meets,2
36702,Deacon,Bass,15-Dec-20,,Production Technician I,Elizabeth Stewart,deacon.bass@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Splicing,05-05-1979,MA,Splicer,Female,10308,Black,Widowed,Fully Meets,3
36703,Kaitlynn,Herman,24-Nov-19,,Production Technician II,Tamara Carter,kaitlynn.herman@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,25-04-1978,MA,Billing,Female,55947,Black,Divorced,Fully Meets,3
36704,Anika,Arroyo,29-Nov-20,,Production Technician I,James Ward,anika.arroyo@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,08-02-1980,MA,Laborer,Male,30982,Hispanic,Married,Exceeds,3
36705,Paisley,Avery,30-Mar-21,,Production Technician I,Bobby Martinez,paisley.avery@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Aerial,02-02-1949,MA,Supervisor,Female,10875,Other,Single,Exceeds,3
36706,Zariah,Ritter,07-Jul-19,27-Mar-21,Production Technician I,Crystal Johnson,zariah.ritter@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Voluntary,Maintain score scene attack face try wish.,Production       ,General - Con,08-04-1952,MA,Foreman,Female,61363,Black,Widowed,Fully Meets,3
36707,Theresa,Tinto,30-Dec-19,,Production Technician I,Donna Mills,theresa.tinto@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General - Con,09-09-1957,MA,Technician,Female,1876,Hispanic,Divorced,Fully Meets,2
36708,Casey,Bradford,19-Mar-19,,BI Developer,Michael Johnson,casey.bradford@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Wireline Construction,04-10-1953,MA,Foreman,Male,17448,Black,Married,Fully Meets,2
36709,Meadow,Delgado,20-Nov-22,08-Feb-23,Area Sales Manager,Chelsea Garcia,meadow.delgado@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Retirement,Top seem police tree against.,Sales,Project Management - Con,09-03-1953,ID,Manager,Male,18726,Other,Married,Fully Meets,4
